city,family,format,submitted_keyword,grouped_submitted_keywords,returned_keyword,close_variants,average_monthly_searches,competition,competition_index,average_cpc_gbp,low_top_of_page_gbp,high_top_of_page_gbp,monthly_search_volumes,geography_method,observed_at
Belfast,Competitive experiences,Darts,darts Belfast,darts Belfast,darts belfast,darts Belfast,1300,LOW,16,1.0118,0.2559,0.8018,2025-august:480|2025-september:720|2025-october:1900|2025-november:1000|2025-december:1600|2026-january:2400|2026-february:6600|2026-march:880|2026-april:590|2026-may:390|2026-june:320|2026-july:320,explicit_city_query_under_uk_target,2026-09-03
Belfast,Performance and dance,Line dancing,line dancing Belfast,line dancing Belfast,line dancing belfast,line dancing Belfast,110,LOW,11,0.8344,0.3085,1.0643,2025-august:140|2025-september:140|2025-october:140|2025-november:70|2025-december:50|2026-january:110|2026-february:140|2026-march:140|2026-april:140|2026-may:110|2026-june:110|2026-july:90,explicit_city_query_under_uk_target,2026-09-03
Belfast,Performance and dance,Salsa classes,salsa classes Belfast,salsa classes Belfast,salsa classes belfast,salsa classes Belfast,90,LOW,4,0.5558,0.0000,0.0000,2025-august:70|2025-september:90|2025-october:140|2025-november:70|2025-december:90|2026-january:90|2026-february:90|2026-march:70|2026-april:70|2026-may:70|2026-june:70|2026-july:70,explicit_city_query_under_uk_target,2026-09-03
Belfast,Tabletop and games,Board-game cafes,board game cafe Belfast,board game cafe Belfast,board game cafe belfast,board game cafe Belfast,90,LOW,1,0.0138,0.0000,0.0000,2025-august:110|2025-september:90|2025-october:110|2025-november:90|2025-december:90|2026-january:140|2026-february:110|2026-march:110|2026-april:90|2026-may:70|2026-june:70|2026-july:90,explicit_city_query_under_uk_target,2026-09-03
Belfast,Craft and making,Pottery painting,pottery painting Belfast,pottery painting Belfast,pottery painting belfast,pottery painting Belfast,880,LOW,1,0.9363,0.7123,1.4392,2025-august:1000|2025-september:880|2025-october:1000|2025-november:880|2025-december:720|2026-january:1000|2026-february:1000|2026-march:880|2026-april:880|2026-may:720|2026-june:720|2026-july:880,explicit_city_query_under_uk_target,2026-09-03
Belfast,Craft and making,Pottery classes,pottery classes Belfast,pottery classes Belfast,pottery classes belfast,pottery classes Belfast,390,LOW,5,0.7258,0.4666,1.4689,2025-august:390|2025-september:390|2025-october:320|2025-november:390|2025-december:480|2026-january:590|2026-february:390|2026-march:390|2026-april:320|2026-may:260|2026-june:320|2026-july:260,explicit_city_query_under_uk_target,2026-09-03
Belfast,Tabletop and games,Dungeons & Dragons,dungeons and dragons Belfast,dungeons and dragons Belfast,dungeons and dragons belfast,dungeons and dragons Belfast,50,LOW,0,0.0000,0.0000,0.0000,2025-august:70|2025-september:40|2025-october:50|2025-november:90|2025-december:90|2026-january:70|2026-february:40|2026-march:40|2026-april:40|2026-may:30|2026-june:40|2026-july:40,explicit_city_query_under_uk_target,2026-09-03
Belfast,Craft and making,Sewing classes,sewing classes Belfast,sewing classes Belfast,sewing classes belfast,sewing classes Belfast,170,LOW,1,0.2378,0.0000,0.0000,2025-august:210|2025-september:170|2025-october:140|2025-november:140|2025-december:140|2026-january:210|2026-february:110|2026-march:170|2026-april:110|2026-may:110|2026-june:110|2026-july:170,explicit_city_query_under_uk_target,2026-09-03
Belfast,Food and drink,Wine tasting,wine tasting Belfast,wine tasting Belfast,wine tasting belfast,wine tasting Belfast,480,HIGH,100,0.5643,0.3119,0.9118,2025-august:320|2025-september:480|2025-october:480|2025-november:590|2025-december:720|2026-january:480|2026-february:390|2026-march:480|2026-april:390|2026-may:480|2026-june:390|2026-july:320,explicit_city_query_under_uk_target,2026-09-03
Belfast,Performance and dance,Acting classes,acting classes Belfast,acting classes Belfast,acting classes belfast,acting classes Belfast,210,LOW,7,2.9123,0.3616,0.5464,2025-august:210|2025-september:260|2025-october:210|2025-november:210|2025-december:210|2026-january:390|2026-february:210|2026-march:210|2026-april:210|2026-may:170|2026-june:140|2026-july:170,explicit_city_query_under_uk_target,2026-09-03
Belfast,Tabletop and games,Quiz nights,quiz night Belfast,quiz night Belfast,quiz night belfast,quiz night Belfast,390,LOW,2,0.7954,0.0000,0.0000,2025-august:480|2025-september:480|2025-october:590|2025-november:390|2025-december:320|2026-january:390|2026-february:390|2026-march:320|2026-april:320|2026-may:260|2026-june:320|2026-july:320,explicit_city_query_under_uk_target,2026-09-03
Belfast,Racket and team sport,Netball,netball clubs Belfast,netball clubs Belfast,netball clubs belfast,netball clubs Belfast,20,LOW,0,0.0000,0.0000,0.0000,2025-august:20|2025-september:40|2025-october:20|2025-november:10|2025-december:10|2026-january:20|2026-february:10|2026-march:20|2026-april:10|2026-may:10|2026-june:10|2026-july:10,explicit_city_query_under_uk_target,2026-09-03
Belfast,Outdoor and endurance,Running clubs,running clubs Belfast,running clubs Belfast,running clubs belfast,running clubs Belfast,260,LOW,1,0.7963,0.0000,0.0000,2025-august:320|2025-september:320|2025-october:320|2025-november:260|2025-december:170|2026-january:210|2026-february:210|2026-march:260|2026-april:260|2026-may:320|2026-june:170|2026-july:170,explicit_city_query_under_uk_target,2026-09-03
Belfast,Tabletop and games,Chess clubs,chess club Belfast,chess club Belfast,chess club belfast,chess club Belfast,40,LOW,0,0.0000,0.0000,0.0000,2025-august:50|2025-september:50|2025-october:40|2025-november:40|2025-december:40|2026-january:50|2026-february:50|2026-march:40|2026-april:30|2026-may:40|2026-june:50|2026-july:40,explicit_city_query_under_uk_target,2026-09-03
Belfast,Racket and team sport,Padel,padel Belfast,padel Belfast,padel belfast,padel Belfast,1300,LOW,2,0.2537,0.5345,1.1484,2025-august:1000|2025-september:1000|2025-october:1300|2025-november:1300|2025-december:1000|2026-january:1900|2026-february:1600|2026-march:1300|2026-april:1600|2026-may:1000|2026-june:1000|2026-july:1300,explicit_city_query_under_uk_target,2026-09-03
Belfast,Food and drink,Cooking classes,cooking classes Belfast,cooking classes Belfast,cooking classes belfast,cooking classes Belfast,590,LOW,10,1.6500,0.1950,1.2952,2025-august:390|2025-september:590|2025-october:590|2025-november:880|2025-december:1000|2026-january:720|2026-february:480|2026-march:480|2026-april:390|2026-may:390|2026-june:390|2026-july:320,explicit_city_query_under_uk_target,2026-09-03
Belfast,Nature and animals,Nature walks,nature walks Belfast,nature walks Belfast,nature walks belfast,nature walks Belfast,20,LOW,12,1.0471,0.3163,1.4359,2025-august:10|2025-september:10|2025-october:20|2025-november:10|2025-december:20|2026-january:10|2026-february:20|2026-march:20|2026-april:30|2026-may:20|2026-june:20|2026-july:30,explicit_city_query_under_uk_target,2026-09-03
Belfast,Social and relationship,Speed dating,speed dating Belfast,speed dating Belfast,speed dating belfast,speed dating Belfast,880,LOW,11,2.4258,0.7658,2.9562,2025-august:1000|2025-september:880|2025-october:1000|2025-november:720|2025-december:720|2026-january:1000|2026-february:720|2026-march:720|2026-april:720|2026-may:720|2026-june:720|2026-july:720,explicit_city_query_under_uk_target,2026-09-03
Belfast,Performance and dance,Karaoke,karaoke Belfast,karaoke Belfast,karaoke belfast,karaoke Belfast,1600,LOW,28,0.6737,0.2834,0.5369,2025-august:1000|2025-september:1600|2025-october:1600|2025-november:1600|2025-december:1600|2026-january:1600|2026-february:1300|2026-march:1600|2026-april:1600|2026-may:1600|2026-june:1300|2026-july:1000,explicit_city_query_under_uk_target,2026-09-03
Belfast,Craft and making,General art workshops,art workshops Belfast,art workshops Belfast,art workshops belfast,art workshops Belfast,170,LOW,12,1.0512,0.3984,1.1869,2025-august:210|2025-september:260|2025-october:170|2025-november:170|2025-december:170|2026-january:260|2026-february:170|2026-march:140|2026-april:140|2026-may:140|2026-june:170|2026-july:140,explicit_city_query_under_uk_target,2026-09-03
Birmingham,"Wellness, spa and retreats",Yoga retreats,yoga retreats Birmingham,yoga retreats Birmingham,yoga retreats birmingham,yoga retreats Birmingham,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Birmingham,Social and relationship,Speed dating,speed dating Birmingham,speed dating Birmingham,speed dating birmingham,speed dating Birmingham,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Manchester,"Wellness, spa and retreats",Yoga retreats,yoga retreats Manchester,yoga retreats Manchester,yoga retreats manchester,yoga retreats Manchester,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Manchester,Social and relationship,Speed dating,speed dating Manchester,speed dating Manchester,speed dating manchester,speed dating Manchester,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Leeds,Racket and team sport,Volleyball,volleyball clubs Leeds,volleyball clubs Leeds,volleyball clubs leeds,volleyball clubs Leeds,50,LOW,0,0.0000,0.0000,0.0000,2025-august:20|2025-september:40|2025-october:40|2025-november:70|2025-december:40|2026-january:90|2026-february:50|2026-march:50|2026-april:50|2026-may:50|2026-june:30|2026-july:50,explicit_city_query_under_uk_target,2026-09-03
Leeds,"Wellness, spa and retreats",Yoga retreats,yoga retreats Leeds,yoga retreats Leeds,yoga retreats leeds,yoga retreats Leeds,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Leeds,Social and relationship,Speed dating,speed dating Leeds,speed dating Leeds,speed dating leeds,speed dating Leeds,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Leeds,"Wellness, spa and retreats",Spa retreats,spa retreats Leeds,spa retreats Leeds,spa retreats leeds,spa retreats Leeds,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Bristol,Racket and team sport,Volleyball,volleyball clubs Bristol,volleyball clubs Bristol,volleyball clubs bristol,volleyball clubs Bristol,260,LOW,1,0.0000,0.0000,0.0000,2025-august:210|2025-september:480|2025-october:390|2025-november:320|2025-december:170|2026-january:260|2026-february:210|2026-march:170|2026-april:170|2026-may:170|2026-june:210|2026-july:260,explicit_city_query_under_uk_target,2026-09-03
Bristol,Social and relationship,Speed dating,speed dating Bristol,speed dating Bristol,speed dating bristol,speed dating Bristol,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Bristol,"Wellness, spa and retreats",Spa retreats,spa retreats Bristol,spa retreats Bristol,spa retreats bristol,spa retreats Bristol,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Nottingham,Racket and team sport,Volleyball,volleyball clubs Nottingham,volleyball clubs Nottingham,volleyball clubs nottingham,volleyball clubs Nottingham,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Nottingham,"Wellness, spa and retreats",Yoga retreats,yoga retreats Nottingham,yoga retreats Nottingham,yoga retreats nottingham,yoga retreats Nottingham,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Nottingham,Social and relationship,Speed dating,speed dating Nottingham,speed dating Nottingham,speed dating nottingham,speed dating Nottingham,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Nottingham,"Wellness, spa and retreats",Spa retreats,spa retreats Nottingham,spa retreats Nottingham,spa retreats nottingham,spa retreats Nottingham,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Southampton,Tabletop and games,Quiz nights,quiz night Southampton,quiz night Southampton,quiz night southampton,quiz night Southampton,10,LOW,10,0.0000,0.0000,0.0000,2025-august:10|2025-september:20|2025-october:20|2025-november:10|2025-december:10|2026-january:20|2026-february:20|2026-march:20|2026-april:20|2026-may:10|2026-june:10|2026-july:10,explicit_city_query_under_uk_target,2026-09-03
Southampton,Racket and team sport,Volleyball,volleyball clubs Southampton,volleyball clubs Southampton,volleyball clubs southampton,volleyball clubs Southampton,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Southampton,Tabletop and games,Chess clubs,chess club Southampton,chess club Southampton,chess club southampton,chess club Southampton,20,LOW,0,0.0000,0.0000,0.0000,2025-august:20|2025-september:20|2025-october:30|2025-november:20|2025-december:20|2026-january:30|2026-february:30|2026-march:30|2026-april:30|2026-may:30|2026-june:20|2026-july:10,explicit_city_query_under_uk_target,2026-09-03
Southampton,"Wellness, spa and retreats",Yoga retreats,yoga retreats Southampton,yoga retreats Southampton,yoga retreats southampton,yoga retreats Southampton,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Southampton,Nature and animals,Nature walks,nature walks Southampton,nature walks Southampton,nature walks southampton,nature walks Southampton,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Southampton,Social and relationship,Speed dating,speed dating Southampton,speed dating Southampton,speed dating southampton,speed dating Southampton,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Southampton,"Wellness, spa and retreats",Spa retreats,spa retreats Southampton,spa retreats Southampton,spa retreats southampton,spa retreats Southampton,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Reading,Tabletop and games,Quiz nights,quiz night Reading,quiz night Reading,quiz night reading,quiz night Reading,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Reading,Racket and team sport,Volleyball,volleyball clubs Reading,volleyball clubs Reading,volleyball clubs reading,volleyball clubs Reading,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Reading,"Wellness, spa and retreats",Yoga retreats,yoga retreats Reading,yoga retreats Reading,yoga retreats reading,yoga retreats Reading,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Reading,Nature and animals,Nature walks,nature walks Reading,nature walks Reading,nature walks reading,nature walks Reading,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Reading,Social and relationship,Speed dating,speed dating Reading,speed dating Reading,speed dating reading,speed dating Reading,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Reading,"Wellness, spa and retreats",Spa retreats,spa retreats Reading,spa retreats Reading,spa retreats reading,spa retreats Reading,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Reading,Craft and making,General art workshops,art workshops Reading,art workshops Reading,art workshops reading,art workshops Reading,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Reading,Craft and making,Sip and paint,sip and paint Reading,sip and paint Reading,sip and paint reading,sip and paint Reading,110,HIGH,92,0.3858,0.0953,0.6240,2025-august:90|2025-september:110|2025-october:110|2025-november:110|2025-december:90|2026-january:140|2026-february:110|2026-march:140|2026-april:110|2026-may:90|2026-june:90|2026-july:90,explicit_city_query_under_uk_target,2026-09-03
Edinburgh,"Wellness, spa and retreats",Yoga retreats,yoga retreats Edinburgh,yoga retreats Edinburgh,yoga retreats edinburgh,yoga retreats Edinburgh,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Edinburgh,Social and relationship,Speed dating,speed dating Edinburgh,speed dating Edinburgh,speed dating edinburgh,speed dating Edinburgh,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Edinburgh,"Wellness, spa and retreats",Spa retreats,spa retreats Edinburgh,spa retreats Edinburgh,spa retreats edinburgh,spa retreats Edinburgh,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Glasgow,"Wellness, spa and retreats",Yoga retreats,yoga retreats Glasgow,yoga retreats Glasgow,yoga retreats glasgow,yoga retreats Glasgow,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Glasgow,Social and relationship,Speed dating,speed dating Glasgow,speed dating Glasgow,speed dating glasgow,speed dating Glasgow,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Glasgow,"Wellness, spa and retreats",Spa retreats,spa retreats Glasgow,spa retreats Glasgow,spa retreats glasgow,spa retreats Glasgow,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Liverpool,Social and relationship,Speed dating,speed dating Liverpool,speed dating Liverpool,speed dating liverpool,speed dating Liverpool,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Racket and team sport,Volleyball,volleyball clubs Sheffield,volleyball clubs Sheffield,volleyball clubs sheffield,volleyball clubs Sheffield,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Sheffield,"Wellness, spa and retreats",Yoga retreats,yoga retreats Sheffield,yoga retreats Sheffield,yoga retreats sheffield,yoga retreats Sheffield,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Social and relationship,Speed dating,speed dating Sheffield,speed dating Sheffield,speed dating sheffield,speed dating Sheffield,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Sheffield,"Wellness, spa and retreats",Spa retreats,spa retreats Sheffield,spa retreats Sheffield,spa retreats sheffield,spa retreats Sheffield,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Social and relationship,Speed dating,speed dating Newcastle,speed dating Newcastle,speed dating newcastle,speed dating Newcastle,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Racket and team sport,Volleyball,volleyball clubs Cardiff,volleyball clubs Cardiff,volleyball clubs cardiff,volleyball clubs Cardiff,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Cardiff,"Wellness, spa and retreats",Yoga retreats,yoga retreats Cardiff,yoga retreats Cardiff,yoga retreats cardiff,yoga retreats Cardiff,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Social and relationship,Speed dating,speed dating Cardiff,speed dating Cardiff,speed dating cardiff,speed dating Cardiff,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Cardiff,"Wellness, spa and retreats",Spa retreats,spa retreats Cardiff,spa retreats Cardiff,spa retreats cardiff,spa retreats Cardiff,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Belfast,Racket and team sport,Volleyball,volleyball clubs Belfast,volleyball clubs Belfast,volleyball clubs belfast,volleyball clubs Belfast,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Belfast,"Wellness, spa and retreats",Yoga retreats,yoga retreats Belfast,yoga retreats Belfast,yoga retreats belfast,yoga retreats Belfast,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Belfast,"Wellness, spa and retreats",Spa retreats,spa retreats Belfast,spa retreats Belfast,spa retreats belfast,spa retreats Belfast,0,UNSPECIFIED,0,0.0000,0.0000,0.0000,,explicit_city_query_under_uk_target,2026-09-03
Belfast,Craft and making,Sip and paint,sip and paint Belfast,sip and paint Belfast,sip and paint belfast,sip and paint Belfast,140,MEDIUM,43,1.0585,0.2747,0.8142,2025-august:140|2025-september:170|2025-october:140|2025-november:140|2025-december:140|2026-january:210|2026-february:170|2026-march:210|2026-april:140|2026-may:110|2026-june:140|2026-july:110,explicit_city_query_under_uk_target,2026-09-03
